0,1,2,3
1,wash_glass_2,"{'user': 'Human', 'text': 'Exactly', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'First, I need you to come to the study room', 'intent': 'Inform_next_step'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'What am I doing with this microwave?', 'intent': 'Explain_confused'}","{'user': 'Alien', 'text': 'Wow that does not smell great', 'intent': 'Inform_observation'}"
1,using_oven_1,"{'user': 'Alien', 'text': 'Okay coming', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Now go back to the oven', 'intent': 'Inform_action'}"
1,using_oven_1,"{'user': 'Alien', 'text': 'Is it the black object?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Do you remember what we were doing?', 'intent': 'Ask_know_next_step'}"
1,read_book_2,"{'user': 'Human', 'text': 'Great, I have two books that I think would be great for you to start with', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Oh, I see now. This is not made out of paper so it is not a book', 'intent': 'Inform_understanding'}"
1,read_book_2,"{'user': 'Alien', 'text': 'Okay! What shelf are you talking about?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'Okay Go ahead and grab the book from the shelf.', 'intent': 'Inform_action'}"
1,bedroom_cabinet_1,"{'user': 'Human', 'text': 'Can you pick up the first toy?', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'There is still one more toy in the room. Let us go get it.', 'intent': 'Inform_next_step'}"
1,using_oven_1,"{'user': 'Alien', 'text': 'No', 'intent': 'Yes-no_negative'}","{'user': 'Human', 'text': 'What do you want to learn today?', 'intent': 'Casual_question'}"
1,using_microwave_0,"{'user': 'Alien', 'text': 'Thank you for your help! See you soon.', 'intent': 'Extend_goodbyes'}","{'user': 'Human', 'text': 'Do you know where the computer is?', 'intent': 'Ask_sure_about_location'}"
1,using_computer_1,"{'user': 'Human', 'text': 'You know what, maybe next time. You see frustrated and overwhelmed right now, so I feel like it is not the ideal learning conditions.', 'intent': 'Yes-no_negative'}","{'user': 'Human', 'text': 'Exactly, just like that! Nice job Zara!', 'intent': 'Inform_action'}"
1,using_microwave_2,"{'user': 'Alien', 'text': 'Can you give me more info about salmon?', 'intent': 'Ask_about_object'}","{'user': 'Alien', 'text': 'Ok.', 'intent': 'Inform_understanding'}"
1,watch_tv_1,"{'user': 'Human', 'text': 'Your learning how humans live', 'intent': 'Casual_observation'}","{'user': 'Alien', 'text': 'Ok.', 'intent': 'Inform_understanding'}"
1,watch_tv_3,"{'user': 'Human', 'text': 'Yes its very relaxing while watching tv.', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Do you want to grab a snack in the kitchen?', 'intent': 'Inform_get_started'}"
1,watch_tv_3,"{'user': 'Human', 'text': 'Sounds good!', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'Can you turn the computer on?', 'intent': 'Inform_next_step'}"
1,using_oven_2,"{'user': 'Alien', 'text': 'Ok. I think I got it now.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Thank you. It indeed was great.', 'intent': 'Extend_goodbyes'}"
1,using_microwave_2,"{'user': 'Human', 'text': ""Okay, we've waited for 2 minutes. It should be done. Now press the button again, Zara."", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Yes Michael, I will place the salmon on the table.', 'intent': 'Inform_understanding'}"
1,using_stove_0,"{'user': 'Alien', 'text': 'Okay.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_next_step'}"
1,wash_glass_2,"{'user': 'Human', 'text': 'Glasses are tall for holding drinks. Plates are broad for food.', 'intent': 'iInform_object'}","{'user': 'Alien', 'text': 'OK, the glass is cleaned now!', 'intent': 'Inform_observation'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'Where is the power buttom?', 'intent': 'Ask_about_location'}","{'user': 'Alien', 'text': ""yes I'll try."", 'intent': 'Inform_get_started'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'Michael what is this?', 'intent': 'Ask_about_object'}","{'user': 'Alien', 'text': ""Oh I'm sorry I thought it was the stove"", 'intent': 'Inform_confused'}"
1,using_microwave_0,"{'user': 'Human', 'text': 'Now, that the food is heated you can take it out of the microwave. ', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Now you can place the food on the table while we get ready to eat. ', 'intent': 'Inform_action'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': 'Good, should we go there then?', 'intent': 'Ask_take_next_step'}","{'user': 'Alien', 'text': ""Yes, let's do it."", 'intent': 'Yes-no_positive'}"
1,using_computer_1,"{'user': 'Alien', 'text': '""Yes, I remember from when I turned the computer on.""', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'You are now facing the TV. It is a large rectangular black screen.', 'intent': 'iInform_object'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'Sure, I turned the channel on to the sports channel', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': ""Let's make dinner!"", 'intent': 'Casual_observation'}"
1,using_stove_2,"{'user': 'Human', 'text': 'Yes.', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'I think that is good. Turn it off.', 'intent': 'Inform_action'}"
1,using_oven_3,"{'user': 'Alien', 'text': 'Is this the oven we are using?', 'intent': 'Ask_guidence'}","{'user': 'Human', 'text': 'Yes, bring it here.', 'intent': 'Yes-no_positive'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'Okay Michael Im coming', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'What should I do now Michael?', 'intent': 'Ask_next_step'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'You should put it on the table next to one of the plates.', 'intent': 'Inform_location'}","{'user': 'Alien', 'text': 'Are this the shelfs on the wall?', 'intent': 'Ask_about_location'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Good, now go to the place where you grab the glasses.', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'You are Welcome.', 'intent': 'Inform_action'}"
1,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Hey, how are you doing today?', 'intent': 'Extend_greetings'}","{'user': 'Human', 'text': 'Turn around', 'intent': 'Inform_next_step'}"
1,using_oven_0,"{'user': 'Human', 'text': 'Do you know where the plates are?', 'intent': 'Ask_know_location'}","{'user': 'Alien', 'text': 'Thank you for being so helpful! See you soon!', 'intent': 'Extend_goodbyes'}"
1,using_microwave_0,"{'user': 'Human', 'text': 'The numbers on the microwave decide how long the microwave will heat the food.', 'intent': 'Inform_other'}","{'user': 'Human', 'text': 'Now, that the food is heated you can take it out of the microwave. ', 'intent': 'Inform_action'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'Now you are going to want to place the Salmon in the microwave.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'You are going to want to click the numbers on the microwave depending on how long you want to cook for.', 'intent': 'Inform_next_step'}"
1,using_computer_2,"{'user': 'Alien', 'text': 'Oh I see this is not the mouse.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Alright I will put it back on the table.', 'intent': 'Inform_understanding'}"
1,using_oven_1,"{'user': 'Human', 'text': 'When the bread is ready we can open the oven.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""Okay! I'll close it"", 'intent': 'Inform_understanding'}"
1,wash_glass_2,"{'user': 'Human', 'text': ""Are you sure that's a glass? Or is that a plate?"", 'intent': 'Ask_know_object'}","{'user': 'Human', 'text': 'We need to turn on the water to rinse it.', 'intent': 'Inform_next_step'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Yes', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Do you have any hobbies?', 'intent': 'Casual_question'}"
1,using_oven_2,"{'user': 'Human', 'text': ""Now that you've opened the oven, you'll need some bread."", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Oh, ok.', 'intent': 'Inform_understanding'}"
1,read_book_1,"{'user': 'Human', 'text': 'You see the two books on the shelf', 'intent': 'Casual_question'}","{'user': 'Human', 'text': 'Great', 'intent': 'Casual_response'}"
1,using_stove_1,"{'user': 'Alien', 'text': 'Pick it up?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Should we heat it up?', 'intent': 'Ask_about_action'}"
1,read_book_3,"{'user': 'Human', 'text': 'Well, how about the other one?', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'Ok I will follow you', 'intent': 'Inform_understanding'}"
1,using_microwave_0,"{'user': 'Human', 'text': 'Set the timer to 5 minutes', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Are you forgetting something?', 'intent': 'Ask_know_next_step'}"
1,using_oven_1,"{'user': 'Human', 'text': 'Now close the door', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Now bring it over to a plate', 'intent': 'Inform_next_step'}"
1,watch_tv_2,"{'user': 'Human', 'text': 'Yes, its my favorite show.', 'intent': 'Casual_observation'}","{'user': 'Human', 'text': 'Alright, lets go.', 'intent': 'Casual_response'}"
1,using_microwave_0,"{'user': 'Human', 'text': 'Close the microwave door ', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Open the microwave door ', 'intent': 'Inform_action'}"
1,watch_tv_3,"{'user': 'Human', 'text': 'You can turn off the TV by pressing the button.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'The computer is in the neighboring room.', 'intent': 'Inform_location'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': 'Follow me.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': ""Sure thing! It's in the living room. Follow me!"", 'intent': 'Inform_location'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'What do we do now?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'You can close the microwave by shutting the door that you just opened.', 'intent': 'Inform_object'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'yes, sofa is for sitting when watching TV.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Okay, follow me', 'intent': 'Inform_location'}"
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Is this a Toy Michael?', 'intent': 'Ask_about_object'}","{'user': 'Alien', 'text': 'Should I pickup this toy?', 'intent': 'Ask_about_action'}"
1,using_computer_2,"{'user': 'Alien', 'text': 'Which one is the mouse?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Now you can go ahead and put the mouse back on the desk.', 'intent': 'Inform_next_step'}"
1,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Do you want to help me?', 'intent': 'Ask_want_help'}","{'user': 'Alien', 'text': 'Got it', 'intent': 'Inform_understanding'}"
1,using_computer_1,"{'user': 'Alien', 'text': 'What do you mean turn on the computer?', 'intent': 'Explain_confused'}","{'user': 'Alien', 'text': 'This mouse?', 'intent': 'Ask_about_object'}"
1,watch_tv_0,"{'user': 'Alien', 'text': 'Yes, it is a very nice couch', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'Do you want to go back to the kitchen?', 'intent': 'Casual_question'}"
1,using_computer_0,"{'user': 'Alien', 'text': 'Yippee!', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Good job, you remembered!', 'intent': 'Casual_response'}"
1,using_oven_0,"{'user': 'Human', 'text': 'The bread is warm, so we need to put the bread on a plate.', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Great job, Zara. You have learned how to make baked bread. How did you find the learning experience?', 'intent': 'Casual_question'}"
1,using_stove_1,"{'user': 'Alien', 'text': 'What do I do now?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Take the pot off the stove ', 'intent': 'Inform_next_step'}"
1,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'Do you want me to keep it back in the same place?', 'intent': 'Ask_about_location'}","{'user': 'Alien', 'text': 'Absolutely!', 'intent': 'Yes-no_positive'}"
1,using_stove_2,"{'user': 'Human', 'text': ""Don't forget to get some utensils for eating. "", 'intent': 'Casual_observation'}","{'user': 'Alien', 'text': 'Is this box the TV?', 'intent': 'Inform_confused'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': 'Yes, you are absolutely right!', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Thanks, Michael! This Earth tidying up is very intriguing.', 'intent': 'Inform_understanding'}"
1,using_microwave_0,"{'user': 'Alien', 'text': 'Are we done with the microwave now?', 'intent': 'Ask_about_object'}","{'user': 'Alien', 'text': 'Is there anything else to do?', 'intent': 'Ask_next_step'}"
1,read_book_1,"{'user': 'Human', 'text': ""Let's go back to the counter and we can talk about your next lesson"", 'intent': 'Inform_location'}","{'user': 'Human', 'text': 'Alright now that we are by the microwave, grab the food on top of the microwave.', 'intent': 'Inform_action'}"
1,using_oven_0,"{'user': 'Alien', 'text': 'Okay, the oven is open.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Now that I have the bread, should I return to the oven?', 'intent': 'Ask_next_step'}"
1,using_oven_1,"{'user': 'Alien', 'text': 'So we just leave the bread here?', 'intent': 'Display_confusion'}","{'user': 'Human', 'text': 'Great job! Now close the door.', 'intent': 'Inform_action'}"
1,using_stove_1,"{'user': 'Human', 'text': ""Well, we are only using the stove to provide heat and cook our food. But we need something to keep our food in and that's why we're using this pot"", 'intent': 'Casual_response'}","{'user': 'Human', 'text': ""Those are good questions. We have to give it some time to cook so we can eat it later. Most importantly, we need to be alert to make sure our food doesn't get overcooked. "", 'intent': 'Casual_response'}"
1,using_oven_3,"{'user': 'Human', 'text': 'Are you ready to try baking?', 'intent': 'Ask_get_started'}","{'user': 'Alien', 'text': 'Okay.', 'intent': 'Inform_understanding'}"
1,using_microwave_0,"{'user': 'Alien', 'text': 'Yes, I need to take the salmon out of the microwave.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'I should set it on the table.', 'intent': 'Yes-no_positive'}"
1,using_stove_3,"{'user': 'Human', 'text': 'The dial second from the right on the stove.', 'intent': 'Inform_location'}","{'user': 'Human', 'text': 'You can place the pot there on the table.', 'intent': 'Inform_action'}"
1,using_stove_2,"{'user': 'Human', 'text': 'Turn that white circular knob on the stove.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Ok.', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'You should open the cupboard.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'I will grab the second toy ', 'intent': 'Inform_understanding'}"
1,using_oven_3,"{'user': 'Human', 'text': 'one is what i am pursuing.', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'different from thee mortal, we fear no heat.', 'intent': 'Inform_understanding'}"
1,using_stove_3,"{'user': 'Human', 'text': 'First come over here we need to get some cooking supplies', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""Oh that's right I remember I'll go back there now"", 'intent': 'Inform_understanding'}"
1,using_stove_3,"{'user': 'Human', 'text': 'We can take the cooked pot to the dining table. ', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'You can turn on the tv by pressing that button', 'intent': 'Inform_action'}"
1,using_oven_0,"{'user': 'Alien', 'text': 'Now what?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Remember to close the oven after you are done using it.', 'intent': 'Inform_action'}"
1,watch_tv_0,"{'user': 'Alien', 'text': 'How do I turn the TV off?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Thank you very much. I had a lot of fun', 'intent': 'Casual_response'}"
1,using_stove_1,"{'user': 'Alien', 'text': 'Now What', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Now What', 'intent': 'Ask_next_step'}"
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'No I know what I should do. ', 'intent': 'Yes-no_negative'}","{'user': 'Alien', 'text': 'Okay, I can do that.', 'intent': 'Inform_understanding'}"
1,using_stove_0,"{'user': 'Alien', 'text': 'What should I do next?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': ""Got it. What's next?"", 'intent': 'Ask_next_step'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Can you please pick up that book', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Oh okay', 'intent': 'Inform_understanding'}"
1,watch_tv_3,"{'user': 'Human', 'text': 'Press the button again to turn the tv off. ', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': ""Interesting, I'll try that next time"", 'intent': 'Casual_response'}"
1,using_oven_0,"{'user': 'Human', 'text': ""I am really hungry, and I can't wait to eat."", 'intent': 'Casual_observation'}","{'user': 'Human', 'text': 'A cupboard is an object that can store other items. You can put items in a cupboard by opening its door.', 'intent': 'Inform_object'}"
1,using_microwave_0,"{'user': 'Alien', 'text': 'Alright I will wait until I hear the beeping.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Do you know where the table is?', 'intent': 'Ask_know_location'}"
1,wash_glass_0,"{'user': 'Human', 'text': 'Go to the table', 'intent': 'Inform_location'}","{'user': 'Human', 'text': 'You twist the right knob to turn it on', 'intent': 'iInform_object'}"
1,using_microwave_2,"{'user': 'Alien', 'text': 'ok', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': ""I'm going to get the cookingpot on top of the table"", 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_0,"{'user': 'Alien', 'text': 'I get it now', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'There are two items on the bookshelf', 'intent': 'Inform_observation'}"
1,using_microwave_0,"{'user': 'Human', 'text': ""We're going to microwave it"", 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'What do I do now?', 'intent': 'Ask_next_step'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'Can I just grab the food inside?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'I need to go to the dining table to put the food down. ', 'intent': 'Inform_understanding'}"
1,using_oven_1,"{'user': 'Alien', 'text': 'Which is the oven', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Walk back to the oven', 'intent': 'Inform_next_step'}"
1,using_oven_3,"{'user': 'Human', 'text': 'Hey.', 'intent': 'Extend_greetings'}","{'user': 'Alien', 'text': 'Should I take the bread out of the toaster now?', 'intent': 'Ask_about_action'}"
1,using_computer_1,"{'user': 'Human', 'text': 'Now use the mouse to move the cursor around on the screen!', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Ok I am turning off the computer', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_1,"{'user': 'Human', 'text': 'No problem! See you around, Zara.', 'intent': 'Extend_goodbyes'}","{'user': 'Alien', 'text': 'I see.', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'Great job!', 'intent': 'Casual_observation'}","{'user': 'Alien', 'text': 'To get heated Salmon out, we need to open the door. ', 'intent': 'Inform_understanding'}"
1,using_computer_3,"{'user': 'Alien', 'text': 'Okay', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'What now?', 'intent': 'Ask_next_step'}"
1,watch_tv_0,"{'user': 'Alien', 'text': 'Like this?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Where is the table?', 'intent': 'Ask_guidence'}"
1,watch_tv_0,"{'user': 'Alien', 'text': ""Ok, I'll give it a try"", 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Great job, now we can go to the kitchen!', 'intent': 'Inform_next_step'}"
1,watch_tv_2,"{'user': 'Human', 'text': 'Do you want to go watch TV?', 'intent': 'Ask_take_next_step'}","{'user': 'Alien', 'text': 'Yes I do.', 'intent': 'Inform_understanding'}"
1,using_oven_3,"{'user': 'Human', 'text': 'Are you ready to try baking?', 'intent': 'Ask_get_started'}","{'user': 'Alien', 'text': 'Okay.', 'intent': 'Inform_understanding'}"
1,using_oven_3,"{'user': 'Human', 'text': 'Yes, bring it here.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Yes, I have to open the oven using the handle on the door.', 'intent': 'Yes-no_positive'}"
1,using_stove_2,"{'user': 'Alien', 'text': 'I know that the stove is right there, I just need to take the pot there.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Yes', 'intent': 'Yes-no_positive'}"
1,wash_glass_2,"{'user': 'Human', 'text': 'Put the plate back down on the table.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Sure thing', 'intent': 'Casual_response'}"
1,wash_glass_1,"{'user': 'Human', 'text': 'Do you know what to do next?', 'intent': 'Ask_know_next_step'}","{'user': 'Human', 'text': 'Good job.', 'intent': 'Casual_observation'}"
1,watch_tv_0,"{'user': 'Alien', 'text': 'How do I turn the TV off?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Thank you very much. I had a lot of fun', 'intent': 'Casual_response'}"
1,using_microwave_2,"{'user': 'Alien', 'text': 'I have situated the apple atop the microwave.', 'intent': 'Inform_observation'}","{'user': 'Alien', 'text': 'So I press this button with approximately 5 newtons of force, correct?', 'intent': 'Ask_guidence'}"
1,using_computer_1,"{'user': 'Human', 'text': 'Okay go ahead and turn on the computer', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Now use the mouse to move the cursor around on the screen!', 'intent': 'Inform_next_step'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'Do I put the Salmon inside the microwave? ', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Do I take the food out now? I am not sure. ', 'intent': 'Explain_confused'}"
1,read_book_2,"{'user': 'Alien', 'text': 'Where should I put the other book?', 'intent': 'Ask_about_location'}","{'user': 'Alien', 'text': 'Ok, I will be right there', 'intent': 'Inform_understanding'}"
1,watch_tv_2,"{'user': 'Alien', 'text': 'Oh ok', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'like this?', 'intent': 'Ask_guidence'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'The microwave is the thing in front of you and you are going to use it.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_next_step'}"
1,bedroom_cabinet_1,"{'user': 'Human', 'text': 'Yep! they sure are! Hahaha', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'Hey Zara!', 'intent': 'Extend_greetings'}"
1,watch_tv_1,"{'user': 'Human', 'text': 'Hey, turn on the TV', 'intent': 'Inform_action'}","{'user': 'Human', 'text': ""Cool, let's go back to the kitchen."", 'intent': 'Inform_next_step'}"
1,bedroom_cabinet_1,"{'user': 'Human', 'text': ""Yes that's perfect"", 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Place the toy in the cupboard like last time.', 'intent': 'Inform_action'}"
1,wash_glass_1,"{'user': 'Human', 'text': 'Okay but you didnt get the glass', 'intent': 'Inform_incorrect_action'}","{'user': 'Human', 'text': 'Pull the faucet lever and the water will come out.', 'intent': 'Ask_take_next_step'}"
1,watch_tv_3,"{'user': 'Alien', 'text': 'Should I watch the TV from the couch?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': '""Great! The TV is now off.""', 'intent': 'Casual_observation'}"
1,wash_glass_0,"{'user': 'Alien', 'text': 'Where is this sink?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Yes, bring the glass here.', 'intent': 'Inform_next_step'}"
1,watch_tv_0,"{'user': 'Human', 'text': 'To watch the TV, you have to press the button and sit down. ', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Are you comfortable sitting down on that couch?', 'intent': 'Casual_question'}"
1,read_book_0,"{'user': 'Human', 'text': 'Nice.', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'You can put the second book, in your left hand, next to the first on the table.', 'intent': 'Inform_location'}"
1,using_microwave_0,"{'user': 'Alien', 'text': 'Where is the salmon ', 'intent': 'Ask_about_location'}","{'user': 'Alien', 'text': 'Now what ', 'intent': 'Ask_next_step'}"
1,using_oven_0,"{'user': 'Human', 'text': ""Let's wait while the bread bakes in the oven."", 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Can you please put the bread on a plate?', 'intent': 'Inform_next_step'}"
1,bedroom_cabinet_0,"{'user': 'Alien', 'text': 'I get it now', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'There are two items on the bookshelf', 'intent': 'Inform_observation'}"
1,using_oven_1,"{'user': 'Human', 'text': 'You can open the Oven by pulling the handle.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': ""Alright I'll get one!"", 'intent': 'Inform_understanding'}"
1,using_microwave_2,"{'user': 'Human', 'text': 'Feel free to take out the salmon from the microwave, Zara!', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Hi', 'intent': 'Extend_greetings'}"
1,using_computer_2,"{'user': 'Alien', 'text': 'So what happens now?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Today, I will show you show how to bake bake using the oven.', 'intent': 'Inform_other'}"
1,using_computer_0,"{'user': 'Human', 'text': 'Ok now go over to the chair so that you can sit down.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Ok now you can use that mouse to click on anything on the computer.', 'intent': 'Inform_next_step'}"
1,using_microwave_0,"{'user': 'Human', 'text': 'You can bring it to the table.', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'No this is a plate. The glass is right next to it.', 'intent': 'Inform_incorrect_object'}"
1,using_oven_1,"{'user': 'Human', 'text': ""Yes that's it and then we take out the bread"", 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay', 'intent': 'Yes-no_positive'}"
1,using_oven_0,"{'user': 'Alien', 'text': 'Yes, the plates are over there.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Thank you for being so helpful! See you soon!', 'intent': 'Extend_goodbyes'}"
1,watch_tv_2,"{'user': 'Human', 'text': 'Good job! Let`s walk back to the kitchen!', 'intent': 'Inform_location'}","{'user': 'Human', 'text': 'Now that you are at the oven, you are going to want to open it.', 'intent': 'Inform_next_step'}"
1,using_oven_0,"{'user': 'Alien', 'text': 'Yes, I need to take the bread from the toaster.', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Yes, it is very important that you close the door before using the oven.', 'intent': 'Yes-no_positive'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'What do I do now?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Turn on the water', 'intent': 'Inform_action'}"
1,using_oven_0,"{'user': 'Alien', 'text': 'Thank you, I will do that now!', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'No, you have finished the task.', 'intent': 'Inform_action'}"
1,using_microwave_2,"{'user': 'Human', 'text': 'You want to press this button here to heat up the Salmon', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""Oh okay, I'll be careful"", 'intent': 'Casual_response'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'Why we should turn off the tap since we just turn on it.', 'intent': 'Inform_confused'}","{'user': 'Alien', 'text': 'Yes, it is the place where the water cames from and on your right side.', 'intent': 'Inform_understanding'}"
1,using_oven_3,"{'user': 'Human', 'text': 'Good! Now we are ready to bake it', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Make sure you close the oven behind you', 'intent': 'Inform_next_step'}"
1,using_oven_1,"{'user': 'Human', 'text': ""It's on the counter next us"", 'intent': 'Inform_location'}","{'user': 'Alien', 'text': 'So we just leave the bread here?', 'intent': 'Display_confusion'}"
1,watch_tv_2,"{'user': 'Alien', 'text': 'I thought this what it ', 'intent': 'Inform_confused'}","{'user': 'Alien', 'text': 'What now', 'intent': 'Inform_confused'}"
1,using_computer_2,"{'user': 'Human', 'text': 'Yup, good job.', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'No, that would be the keyboard. Although, you can use that as well. The mouse is the circle-shaped one.', 'intent': 'Yes-no_negative'}"
